domain|cc|testID
mayotte.la1ere.fr|YT|05059f3c-da45-4cce-8188-47fc389980c9
mayotte.la1ere.fr|YT|e02a8973-481d-4ba0-b51a-9e091f9267b3
mayotte.la1ere.fr|YT|2a0eb514-4d90-4090-890c-ccb2adb74017
mayotte.la1ere.fr|YT|787850b7-72c4-41c2-9025-52f1782ab4e0
www.monitor.co.ug|UG|4461f2b4-fd98-4cac-83da-ed87d9da5f81
www.chimpreports.com|UG|c550114d-9d51-4127-b63e-c952304049c7
www.ugandanews.net|UG|FAILED
www.chimpreports.com|UG|3936e2b0-a6f5-467b-bb8b-53ee7f253bf7
www.kawowo.com|UG|4406520a-f168-496d-b31d-b98c89be6426
nbs.ug|UG|e6df4873-73a4-4e4a-8de0-cdd6503c4e83
www.chimpreports.com|UG|0770c4c1-c138-46cf-a405-21c7d636244e
nbs.ug|UG|a706bac0-1607-4739-922a-7e409d7b014b
www.chimpreports.com|UG|7dc75a90-9652-40ad-b549-2d14e0751e2c
newslexpoint.com|UG|ce47e8af-5762-4398-b708-407333ecca98
theinvestigatornews.com|UG|59602a1c-d309-4f37-b55c-53493e146ee6
www.monitor.co.ug|UG|3a0a46b1-b987-49f4-9954-32793fb73e25
newslexpoint.com|UG|c0f09fca-9593-407e-b662-4bee46166786
newslexpoint.com|UG|e5caed5c-6dda-4f84-952a-a14c21675b15
www.chimpreports.com|UG|525a78e4-c053-4928-bc7a-c1ad6f5111e7
reunion.la1ere.fr|RE|50437629-dce6-4597-878a-0ab8a4e38222
reunion.la1ere.fr|RE|391e92ab-c8bc-44fc-87bc-044a7a4a1b00
www.temoignages.re|RE|4f59322a-9b46-40e1-b6eb-3bd201f854da
www.temoignages.re|RE|062c0f0b-320a-4279-9f87-d05744655bf2
www.temoignages.re|RE|10b973c5-2635-426a-85f1-f2bd0902a6a7
www.temoignages.re|RE|b527a5bf-dd61-4e22-91ab-f275c072759b
www.temoignages.re|RE|462baa38-4591-4af4-8b10-2f158b749468
www.temoignages.re|RE|62d15964-f4d0-4dca-8505-ac44fe99c927
www.temoignages.re|RE|273f2cec-2342-4f00-afd9-cb6e4e3424b1
www.temoignages.re|RE|81670791-d246-41b7-836e-c47b716d39b5
www.temoignages.re|RE|59abe24a-dcf8-4fec-bfb8-f12059582206
www.temoignages.re|RE|06967c75-0dc1-474b-b65f-5303ebe9acae
slpublicopinion.wordpress.com|SL|bda00c9f-7cee-4762-9fc6-d2e16657caf1
slpublicopinion.wordpress.com|SL|FAILED
slpublicopinion.wordpress.com|SL|9b58ef79-1f0b-498b-9c05-f90590f806f9
slpublicopinion.wordpress.com|SL|c9b1cc2f-7f64-4a7f-94a9-a08afe07cee1
southsudantribune.org|SS|FAILED
southsudantribune.org|SS|FAILED
southsudantribune.org|SS|FAILED
southsudantribune.org|SS|FAILED
southsudantribune.org|SS|FAILED
www.tsa-algerie.com|DZ|66278346-f27c-40cf-84a6-eccc954f7ce0
www.reflexiondz.net|DZ|b4a6789e-feb8-4d02-a990-889b2c049afa
sport.ennaharonline.com|DZ|6c31e2de-246f-494c-b277-5b9f25521718
www.reflexiondz.net|DZ|a751d46c-f87f-463b-baf0-351eef960236
www.tsa-algerie.com|DZ|a5cd1c90-50a9-4619-9110-d9daedc3b285
www.ennaharonline.com|DZ|9851d343-8fa7-4dab-b710-5101e39ed319
www.reflexiondz.net|DZ|b53283a5-3cba-4b21-b493-f22b9c294d99
www.ennaharonline.com|DZ|ae861f64-e04e-41bd-8639-1b14b5dd634a
sport.ennaharonline.com|DZ|6d5a4b64-b4f3-46ab-b39e-957c4a9c9dd3
www.tsa-algerie.com|DZ|bf1cbb74-8d28-4f3c-b5a1-1599335eb85a
www.reflexiondz.net|DZ|494f4edd-8338-4005-8e34-27976b2adb8f
www.reflexiondz.net|DZ|956e84b8-83c1-4c69-9c2b-db0e84cc30d5
www.algerie-focus.com|DZ|f49b448a-5855-45f2-8486-97e5a525cbac
www.tsa-algerie.com|DZ|250640eb-c1c0-47ae-822c-1e9ec7749e67
sport.ennaharonline.com|DZ|4be52b3e-9024-4424-a5f8-09b1a98c8a09
theliberiantimes.weebly.com|LR|cddbfc6d-ef38-4c99-b2c0-f5e10d39572f
theliberiantimes.weebly.com|LR|9bf6836f-747f-4181-b0c8-4d8988878984
theliberiantimes.weebly.com|LR|1216ffd9-3252-4113-b1dc-55d34491c742
theliberiantimes.weebly.com|LR|0078ab39-463d-4aa1-bdfd-88de1cfebe3d
www.theperspective.org|LR|6c90578d-c088-4143-a458-af82a2c3e098
www.frontpageafricaonline.com|LR|29cd8764-23c6-4061-9d92-b11a37c166df
www.frontpageafricaonline.com|LR|b3fc0a27-1ddf-4fe9-ab4f-a003769aa5e6
www.theperspective.org|LR|2e9295fd-9f89-495e-96f9-5a8d0735361a
www.frontpageafricaonline.com|LR|6ba8cbc6-0f17-4492-858c-2093cc939b23
www.frontpageafricaonline.com|LR|b0b14863-8244-44b4-b6ad-29ba8f704597
www.frontpageafricaonline.com|LR|47ef3aa5-14e4-4cc3-a6c4-e43c172e2a67
www.frontpageafricaonline.com|LR|b7cf850f-5cdb-46d5-9307-202ffc5666c8
www.frontpageafricaonline.com|LR|bd75e2c0-f3ef-4ce7-b782-11082604ee94
www.frontpageafricaonline.com|LR|0b9f40e6-49d8-4879-8471-8f4ee81b901b
www.frontpageafricaonline.com|LR|7f44d55f-866c-4a6f-aa05-24cdfa8febe9
www.afrik53.com|CI|d0ace7ff-b50a-4cc5-8596-f2923e5a348f
www.afrik53.com|CI|232c9559-600c-4d04-86aa-ac3f953ad3c0
www.afrik53.com|CI|9268c495-f7df-4082-a6f3-2ca92581bf17
www.ladepechedabidjan.info|CI|5beba2cd-402f-4e0d-9ee4-d5d778425b5a
www.atoo.ci|CI|47c1eada-14e2-4979-9989-d638accc5684
www.atoo.ci|CI|d5d160da-1947-4de7-a883-9fe58f6d25bb
www.afrik53.com|CI|1c68fb2c-bb51-4720-bd66-b2cf6a3f4597
www.afrik53.com|CI|989e8619-fa0c-4504-9190-67991b6aae2c
www.afrik53.com|CI|5dbefd79-2597-4093-a570-2487e4040b77
www.atoo.ci|CI|1b0b74b9-cb23-4f45-93f0-98e416221f5f
www.afrik53.com|CI|7ca18ea4-e886-478a-afe0-a7fb907f86ae
www.atoo.ci|CI|7d34d183-8d5f-46b3-8605-7ca9e416d4e2
www.atoo.ci|CI|59ca00bf-fba8-4a30-b56c-980525d6b40e
www.atoo.ci|CI|02ec0c44-09f2-43ec-b1d1-1fdb2340da95
www.atoo.ci|CI|4e8c9fd6-4ca8-4038-bc35-12a09b07c332
www.alwihdainfo.com|TD|0101745e-79eb-49b2-baa7-95cba738d03d
www.alwihdainfo.com|TD|8f551500-ed56-4fb1-91e2-826aff9dccd0
xalimasn.com|SN|56261679-a1e8-4ab7-88b9-ccf288b57f8a
www.senenews.com|SN|b7b77bfb-4dfd-42f5-ad00-2df1be74a8db
www.sen360.com|SN|262c2ea8-bcfe-4ef6-94dc-487f67d9e6e1
xalimasn.com|SN|27bf68e6-8bd8-424a-a6a9-d9af74aad990
www.sen360.com|SN|1923c8bb-db95-45aa-9240-1afef486b859
xalimasn.com|SN|6afb60a9-cdae-478f-86a0-704e84916b20
www.senenews.com|SN|e5ca4a9f-e8cb-431d-80b3-f6e7361df5ee
www.sen360.com|SN|134ad8f0-ddc4-4fca-9f48-72f2d08e73ac
xalimasn.com|SN|9ff1fdac-5866-464c-aa75-c9206db08962
www.senenews.com|SN|33ebb3d5-f930-442a-9537-ca543664a52b
www.sen360.com|SN|a63ecd5a-fae2-48b8-8838-df009e548fa1
www.sen360.com|SN|b537fcf0-2c25-4ffd-82f7-9df189de8265
xalimasn.com|SN|7a2d870e-6105-45d1-8fbf-acf39c8ad320
www.sen360.com|SN|96bec4d5-2bb5-4c34-bab9-38d59ccfa120
www.arenebi.com|SN|e6144272-6d76-4c50-b98c-0d3892221cb9
www.cameroononline.org|CM|70c75e29-0277-4dfb-8931-24fc30d38b39
www.cameroononline.org|CM|0c7892dc-316c-4139-bbf8-faac927100a6
www.cameroononline.org|CM|e85227b6-a09b-42c5-b2d7-52488fa5f4f7
www.cameroononline.org|CM|f5730f19-7bf9-4606-870a-4c3c4cad1694
www.cameroononline.org|CM|14a7141e-58e0-4d78-bd86-4c02b549692e
www.cameroononline.org|CM|64a7fb03-3e99-45d9-be42-bfd9c3b79cb8
www.cameroononline.org|CM|2073e3a9-edb8-48b3-af53-1f28325df26c
www.cameroononline.org|CM|d1859817-5a30-4516-ad1d-773e2ceec18b
www.cameroononline.org|CM|cd80291d-ae50-4440-a356-f8ac6a7e1c26
www.cameroononline.org|CM|bd8d0f9a-fc25-40ae-9c55-c7112ecb0edb
www.djibnet.com|DJ|aa9a49cb-2667-40fa-873b-02a52eda50d5
www.djibnet.com|DJ|e273b329-ee8e-4878-9010-be6b652b99f3
www.djibnet.com|DJ|e038c136-0a6e-4937-b703-b32197ec4728
www.djibnet.com|DJ|bd0679d6-e529-4dc4-8d53-cb78785c87c1
www.ethioobserver.net|ET|1db47bd8-9021-44e8-8a32-aade6776a1f1
www.nazret.com|ET|93960e2a-967c-45a1-a995-79b032718a9a
www.newbusinessethiopia.com|ET|68ea5a8c-9a5c-42a3-936b-1b2d9877289a
www.newbusinessethiopia.com|ET|ce5440dd-cdbb-4151-9a70-af283afa234c
www.nazret.com|ET|b8062fca-e77d-4858-aafe-26dab85633da
www.nazret.com|ET|99926cb7-e134-4d57-866e-14d4f64364aa
www.ethioobserver.net|ET|FAILED
www.nazret.com|ET|e4cc5c8e-599c-4f80-889b-b74911244328
www.newbusinessethiopia.com|ET|d4cfeb36-1f75-4923-b760-f4f6809e67b3
www.newbusinessethiopia.com|ET|e47633d0-82a4-40d2-bcf7-958eea240905
www.newbusinessethiopia.com|ET|8dd9421f-0d28-437f-bbd3-a653b2e1ef8a
www.newbusinessethiopia.com|ET|fa7c902e-cdfc-4ee1-aa77-7f94f295e5b0
www.nazret.com|ET|34c02a02-3a6d-403e-8ec8-5d250aab6d35
www.nazret.com|ET|4f12a98b-0dc2-416d-89e4-225b6c421833
www.nazret.com|ET|e94b4dd9-e7c7-4bd2-b386-00b878f47289
www.focusinfos.net|TG|64ecdbb3-9a14-4aaf-9315-93a596523c67
www.focusinfos.net|TG|d88b9b95-da1c-414d-b63c-35d7f0dd9734
www.focusinfos.net|TG|6e1ce998-43f2-43f8-921b-ee4a33ae6b04
www.focusinfos.net|TG|0b16ebe8-cf47-4f10-a695-75a7219eced2
www.focusinfos.net|TG|720c9363-2b94-4989-8e12-891239341d91
www.focusinfos.net|TG|de14c29d-c9c8-4e36-81d3-e8e7cab02e0e
www.focusinfos.net|TG|65d90176-3856-48e6-83fd-eece69e8e72d
www.focusinfos.net|TG|4ef09b1e-9c0b-40bb-ad6b-ecc79d3a52c5
www.focusinfos.net|TG|73418c6b-2354-4846-b971-b868142311f6
www.focusinfos.net|TG|3ef0c559-7336-4279-8ca3-15492f0be4b4
www.gabonlibre.com|GA|730a7a3e-443a-4653-9747-e1684a105147
www.gabonlibre.com|GA|d1f065fa-d008-4158-8b09-4e200d40a8ae
www.gabonlibre.com|GA|2c6178a7-6d15-4ea3-ae51-93a9cc195019
www.gabonlibre.com|GA|1da59fbe-9cef-4e29-b07e-e88c1f76aa8b
www.gabonlibre.com|GA|fe0aefc0-72de-4363-8e1b-5b135179480d
www.gabonlibre.com|GA|d7532a8b-ee1a-4d43-b572-fba346b65bd2
www.gabonlibre.com|GA|0504bfb3-7a04-4762-b4e3-fe16da2df58e
www.gabonlibre.com|GA|b91a2954-a7dd-4d7d-b028-c96de6afe1ed
www.gabonlibre.com|GA|c9a22666-dbd1-4c96-b97f-aa46e6f811b0
www.gabonlibre.com|GA|8e71dcb3-3770-4927-aa13-5ba75b278567
www.jeberti.com|ER|533c2db2-0e4f-4b17-9c40-1d6bc32ed493
www.jeberti.com|ER|5727234c-624e-4132-8331-c6d6cdf41d16
www.journaldebangui.com|CF|3927a537-f058-4c5d-a028-44948ccd3d71
www.journaldebangui.com|CF|8b486f59-a5dc-4c06-82a1-58f9c1989d5d
www.journaldebangui.com|CF|fbe12421-2b61-44f9-9e7a-804de643f725
www.journaldebangui.com|CF|58d03533-e2b5-4944-ac7a-6059aaebb1c8
www.lanouvelletribune.info|BJ|bee12da3-7e15-4979-a484-9b5ffe58f5a7
www.lanouvelletribune.info|BJ|785099a2-55a1-47c9-8f97-6b46c120a613
www.lanouvelletribune.info|BJ|2a652f0f-3982-44ac-9a7a-4e1d72ff70d0
www.lanouvelletribune.info|BJ|329ee84c-e70a-421c-84f7-c898ab1cc245
www.lanouvelletribune.info|BJ|13615fd6-f69f-48d5-a367-41f215d2cf2c
www.lanouvelletribune.info|BJ|c7a696a1-d20f-4c8f-bc41-07985250aa78
www.lanouvelletribune.info|BJ|75829416-45f5-4a38-96ac-585b4d21cbe4
www.lanouvelletribune.info|BJ|f67c9eb0-aac7-4ef8-9768-9af02834fa3b
www.lanouvelletribune.info|BJ|f218e1ca-2b4f-40c4-94da-b4f92f6fc933
www.lanouvelletribune.info|BJ|bdba37ae-be96-4548-9772-03e3185c09f8
www.ortb.info|BJ|400e60e4-39e5-4d9f-aadd-65dbecdc5f46
www.ortb.info|BJ|95b4e8e6-158a-47f3-a523-95dbee03e02f
www.laprosperiteonline.net|CD|fb59d30a-ef44-48b5-8963-cafe7669a35e
www.laprosperiteonline.net|CD|72a4e6c5-5d76-4e66-b471-30b84fb59263
www.laprosperiteonline.net|CD|38f84ff7-1930-4f48-8614-727be685abe2
www.laprosperiteonline.net|CD|3490fc27-5da5-4764-8d2e-764ea117752e
www.laprosperiteonline.net|CD|60343a6d-134f-4b9d-87e7-9fa7ac397278
www.laprosperiteonline.net|CD|6b166cc2-01b8-4368-8b1c-65bd32d2c0ef
www.laprosperiteonline.net|CD|4b4eab88-155a-43bd-814f-2e31f61f7854
www.laprosperiteonline.net|CD|ad42c673-cf56-44ad-9793-f91624fe48a8
www.laprosperiteonline.net|CD|51873d9f-bbd5-4044-b489-2bdfe7508993
www.laprosperiteonline.net|CD|ce3d0310-9623-4351-931c-82a583bf67a7
www.lexpress.mu|MU|23c227e8-015a-42ae-b01c-530db979c661
www.lexpress.mu|MU|37b8e487-9c1f-42d5-95f4-6d24a9600da9
www.lexpress.mu|MU|28bae46e-1e50-4e71-9947-40e6e73f9c0c
www.lexpress.mu|MU|cc4f9cc7-3e59-466c-8ab6-617f76e984e6
www.lexpress.mu|MU|77920217-09b5-436e-af76-2bf861294356
www.lexpress.mu|MU|0cb8e755-e72f-43cc-a379-3136f259de5d
